product,price,link,years,kilometraje,created,id,city,state
bmw serie 4 2.0 420i f33 cabriolet executive,205000000,https://carro.mercadolibre.com.co/mco-2247254676-bmw-420i-g26-cabrio-20-_jm#position=7&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,22700,2024-03-06,2247254676,suba,bogota d.c.
jeep renegade 1.8 sport plus,75000000,https://carro.mercadolibre.com.co/mco-2247240124-jeep-renegade-sport-plus-18-2020-_jm#position=8&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2020,46000,2024-03-06,2247240124,suba,bogota d.c.
audi q5 tfsi mhev quattro advance,215000000,https://carro.mercadolibre.com.co/mco-2247199808-audi-q5-tfsi-mhev-quattro-advance-2022-_jm#position=9&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,18500,2024-03-06,2247199808,usaquen,bogota d.c.
toyota prado 3.0 tx-l fl 2 ii,268000000,https://carro.mercadolibre.com.co/mco-2247225706-toyota-prado-_jm#position=10&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2019,47500,2024-03-06,2247225706,suba,bogota d.c.
toyota rav4 imperial,59000000,https://carro.mercadolibre.com.co/mco-2247225132-toyota-rav4-imperial-2008-_jm#position=11&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2008,130000,2024-03-06,2247225132,suba,bogota d.c.
mazda cx-5 2.5 grand touring 4x2,121900000,https://carro.mercadolibre.com.co/mco-2247238004-mazda-cx-5-grand-touring-4x2-_jm#position=12&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,24000,2024-03-06,2247238004,usaquen,bogota d.c.
nissan pathfinder 3.5 r50 superlux,40000000,https://carro.mercadolibre.com.co/mco-2247237602-nissan-pathfinder-r50-superlux-_jm#position=13&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2004,181000,2024-03-06,2247237602,suba,bogota d.c.
kia picanto 1.1 morning,20000000,https://carro.mercadolibre.com.co/mco-2247198692-kia-picanto-ex-2008-_jm#position=14&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2008,184000,2024-03-06,2247198692,tunjuelito,bogota d.c.
ford fiesta hatch back titanium,42000000,https://carro.mercadolibre.com.co/mco-2247263358-ford-fiesta-hatch-back-titanium-2014-_jm#position=15&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2014,50300,2024-03-06,2247263358,usaquen,bogota d.c.
volkswagen amarok 2.0 andina,92000000,https://carro.mercadolibre.com.co/mco-2247198418-volswagen-amarok-andina-4x4-_jm#position=16&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2014,99000,2024-03-06,2247198418,bosa,bogota d.c.
chevrolet captiva sport,37000000,https://carro.mercadolibre.com.co/mco-2247211260-chevrolet-captiva-sport-2016-_jm#position=17&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2016,84883,2024-03-06,2247211260,suba,bogota d.c.
bmw serie 2 218i 1.5 gran coupe,127000000,https://carro.mercadolibre.com.co/mco-2247151106-bmw-serie-2-218i-gran-coupe-_jm#position=18&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2021,54800,2024-03-06,2247151106,usaquen,bogota d.c.
skoda fabia 1.2 combi fl active,33400000,https://carro.mercadolibre.com.co/mco-2247208856-skoda-fabia-combi-active-12-_jm#position=19&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2013,70000,2024-03-06,2247208856,fontibon,bogota d.c.
ford ecosport se,53500000,https://carro.mercadolibre.com.co/mco-2247149908-ford-ecosport-se-2018-_jm#position=20&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2018,50740,2024-03-06,2247149908,suba,bogota d.c.
hyundai kona premium hibrida,127000000,https://carro.mercadolibre.com.co/mco-1399270167-hyundai-kona-premium-hibrida-2023-_jm#position=21&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2023,15750,2024-03-06,1399270167,teusaquillo,bogota d.c.
ford focus titanium,47000000,https://carro.mercadolibre.com.co/mco-1399178727-ford-focus-titanium-2015-_jm#position=22&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2015,51800,2024-03-06,1399178727,suba,bogota d.c.
mercedes-benz clase b 180 1.6  blueefficiency tp,76000000,https://carro.mercadolibre.com.co/mco-1399230161-mercedes-benz-clase-b-180-16-blueefficiency-tp-_jm#position=23&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2019,25100,2024-03-06,1399230161,suba,bogota d.c.
nissan pathfinder le,60000000,https://carro.mercadolibre.com.co/mco-1399165607-nissan-pathfinder-le-_jm#position=24&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2006,269954,2024-03-06,1399165607,bosa,bogota d.c.
nissan patrol grx,88500000,https://carro.mercadolibre.com.co/mco-2247148690-nissan-patrol-grx-2005-_jm#position=25&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2005,219000,2024-03-06,2247148690,usaquen,bogota d.c.
nissan np300 frontier 2.5 s,108000000,https://carro.mercadolibre.com.co/mco-1399178527-nissan-np-300-frontier-_jm#position=26&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2020,75000,2024-03-06,1399178527,suba,bogota d.c.
toyota prado 3.4 vx,76500000,https://carro.mercadolibre.com.co/mco-2247148444-toyota-prado-vx-_jm#position=27&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2009,146000,2024-03-06,2247148444,suba,bogota d.c.
mazda 3 2.0 sport grand touring,68000000,https://carro.mercadolibre.com.co/mco-2247148250-mazda-3-_jm#position=28&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2017,69000,2024-03-06,2247148250,suba,bogota d.c.
ford ecosport 2.0 titanium 4x2,76000000,https://carro.mercadolibre.com.co/mco-1399177571-ford-ecosport-20-titanium-4x2-2020-_jm#position=29&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2020,142900,2024-03-06,1399177571,medellin,antioquia
foton cargo 1.2 bj5023xxy00-ab,45900000,https://carro.mercadolibre.com.co/mco-1399190059-foton-bj5023xxy00-ab-2018-_jm#position=30&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2018,38300,2024-03-06,1399190059,kennedy,bogota d.c.
peugeot 3008 1.6 allure,95800000,https://carro.mercadolibre.com.co/mco-1399177231-peugeot-3008-16-allure-2020-4x4-_jm#position=31&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2020,50563,2024-03-06,1399177231,kennedy,bogota d.c.
nissan march 1.6 advance,33500000,https://carro.mercadolibre.com.co/mco-2247147324-nissan-march-advance-16-_jm#position=32&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2012,97242,2024-03-06,2247147324,fontibon,bogota d.c.
nissan x-trail 2.5 advance,87000000,https://carro.mercadolibre.com.co/mco-1399254473-nissan-x-trail-t32-advance-25-_jm#position=33&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2017,99000,2024-03-06,1399254473,engativa,bogota d.c.
volvo xc60 b5 awd momentum mhev tp,205000000,https://carro.mercadolibre.com.co/mco-1399176885-volvo-xc60-20-b5-awd-momentum-mhev-tp-_jm#position=34&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,19000,2024-03-06,1399176885,barrios unidos,bogota d.c.
kia k 2.5 2500 ii,42000000,https://carro.mercadolibre.com.co/mco-1399176613-kia-k-2500-_jm#position=35&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2016,82650,2024-03-06,1399176613,puente aranda,bogota d.c.
ford explorer 2.3 limited,145000000,https://carro.mercadolibre.com.co/mco-1399163653-ford-explorer-_jm#position=36&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2019,36000,2024-03-06,1399163653,suba,bogota d.c.
mitsubishi montero 3.5 gls,59500000,https://carro.mercadolibre.com.co/mco-1399267025-mitsubishi-montero-gls-_jm#position=37&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2003,175000,2024-03-06,1399267025,usaquen,bogota d.c.
toyota fortuner 2.7 sr5,82000000,https://carro.mercadolibre.com.co/mco-1399162843-toyota-fortuner-27-sr5-2011-_jm#position=38&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2011,107159,2024-03-06,1399162843,medellin,antioquia
nissan sentra 2.0 exclusive sr,84300000,https://carro.mercadolibre.com.co/mco-1399265579-nissan-sentra-20-exclusive-sr-2022-_jm#position=39&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,28100,2024-03-06,1399265579,medellin,antioquia
chevrolet spark 1.0 life,30000000,https://carro.mercadolibre.com.co/mco-1399186697-chevrolet-spark-life-10-_jm#position=40&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2017,44200,2024-03-06,1399186697,fontibon,bogota d.c.
toyota 4runner 4.0 sr5 fl tp,236000000,https://carro.mercadolibre.com.co/mco-2247144096-toyota-4runner-40-sr5-fl-tp-_jm#position=41&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2023,8000,2024-03-06,2247144096,suba,bogota d.c.
nissan patrol 3.0 y61 grx,88100000,https://carro.mercadolibre.com.co/mco-1399263877-nissan-patrol-30-y61-grx-2007-_jm#position=42&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2007,155200,2024-03-06,1399263877,medellin,antioquia
hyundai tucson 2.0 gl 4x2,43800000,https://carro.mercadolibre.com.co/mco-1399237807-hyundai-tucson-20-gl-2010-_jm#position=43&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2010,141606,2024-03-06,1399237807,envigado,antioquia
ford explorer 3.5 limited tp 4x4,93000000,https://carro.mercadolibre.com.co/mco-1399153271-ford-explorer-35-limited-tp-4x4-_jm#position=44&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2017,70500,2024-03-06,1399153271,suba,bogota d.c.
nissan kicks 1.6 advance,730000000,https://carro.mercadolibre.com.co/mco-1399172641-nissan-kicks-advance-_jm#position=45&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2019,38000,2024-03-06,1399172641,usaquen,bogota d.c.
volkswagen gol 1.6 trendline,58000000,https://carro.mercadolibre.com.co/mco-1399223237-volkswagen-gol-trendline-_jm#position=46&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2022,7828,2024-03-06,1399223237,usaquen,bogota d.c.
volkswagen gol trendine,347000000,https://carro.mercadolibre.com.co/mco-1399170701-wolkswagen-gol-trendine-_jm#position=47&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2015,54300,2024-03-06,1399170701,san cristobal sur,bogota d.c.
mazda cx-5 2.5 grand touring station wagon 4x4,116500000,https://carro.mercadolibre.com.co/mco-1399149667-mazda-cx-5-_jm#position=48&search_layout=grid&type=item&tracking_id=e6f8af69-97ec-4ccd-a8a1-cfefbafe24a4,2020,19350,2024-03-06,1399149667,kennedy,bogota d.c.
mercedes-benz glc250 4matic,123800000,https://carro.mercadolibre.com.co/mco-1401600463-mercedes-benz-glc250-4matic-2017-_jm#position=1&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2017,66000,2024-03-12,1401600463,usaquen,bogota d.c.
audi a6 55 tfsi quattro progressive,149700000,https://carro.mercadolibre.com.co/mco-1401664065-audi-a6-55-tfsi-quattro-progressive-hibrido-2019-_jm#position=2&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2019,31000,2024-03-12,1401664065,suba,bogota d.c.
renault logan expression,17000000,https://carro.mercadolibre.com.co/mco-1401651207-renault-logan-expression-2008-_jm#position=3&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2008,128028,2024-03-12,1401651207,suba,bogota d.c.
ford f-150 xlt,35000000,https://carro.mercadolibre.com.co/mco-1401689613-ford-f-150-xlt-2001-_jm#position=4&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2001,310264,2024-03-12,1401689613,usaquen,bogota d.c.
toyota prado txl,275000000,https://carro.mercadolibre.com.co/mco-1401701643-toyota-prado-txl-2019-_jm#position=5&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2019,74200,2024-03-12,1401701643,chapinero,bogota d.c.
nissan sentra b13,20000000,https://carro.mercadolibre.com.co/mco-1401663497-nissan-sentra-b13-2010-_jm#position=6&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2010,110503,2024-03-12,1401663497,usaquen,bogota d.c.
renault captur 2.0 intens automatica,56800000,https://carro.mercadolibre.com.co/mco-1401650807-renault-captur-intens-20l-_jm#position=7&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2018,52200,2024-03-12,1401650807,kennedy,bogota d.c.
nissan kicks 1.6 advance,69000000,https://carro.mercadolibre.com.co/mco-1401663169-nissan-kicks-advance-16-_jm#position=8&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2019,44160,2024-03-12,1401663169,usaquen,bogota d.c.
ford escape 2.0 titanium,72000000,https://carro.mercadolibre.com.co/mco-1401650487-ford-escape-20-titanium-2016-_jm#position=9&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2016,95933,2024-03-12,1401650487,kennedy,bogota d.c.
chevrolet captiva 1.5 premier turbo,105000000,https://carro.mercadolibre.com.co/mco-2258012370-chevrolet-captiva-premier-turbo-15-_jm#position=10&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2022,17963,2024-03-12,2258012370,usaquen,bogota d.c.
citroën c5 2.0 sx fase ii,20000000,https://carro.mercadolibre.com.co/mco-1401650435-citroen-c5-sx-20i-bva-2007-_jm#position=11&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2007,156054,2024-03-12,1401650435,bosa,bogota d.c.
kia cerato pro 1.6l,49700000,https://carro.mercadolibre.com.co/mco-1401612021-kia-cerato-pro-ex-16l-_jm#position=12&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2014,129000,2024-03-12,1401612021,engativa,bogota d.c.
suzuki grand vitara 2.4 at,62000000,https://carro.mercadolibre.com.co/mco-2257764004-suzuki-grand-vitara-_jm#position=13&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2016,77500,2024-03-12,2257764004,usaquen,bogota d.c.
renault duster oroch 2.0 intens,71500000,https://carro.mercadolibre.com.co/mco-1401688819-renault-duster-oroch-20-intens-2021-_jm#position=14&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2021,39273,2024-03-12,1401688819,kennedy,bogota d.c.
renault kangoo 1.6 express,30500000,https://carro.mercadolibre.com.co/mco-1401637527-renault-kangoo-vu-_jm#position=15&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2014,123000,2024-03-12,1401637527,martires,bogota d.c.
toyota hilux 2.5 4x4,120000000,https://carro.mercadolibre.com.co/mco-1401611771-toyota-hilux-_jm#position=16&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2015,152000,2024-03-12,1401611771,kennedy,bogota d.c.
chevrolet spark gt 1.2 mt hb,38500000,https://carro.mercadolibre.com.co/mco-1401636859-chevrolet-spark-gt-hb-_jm#position=17&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2018,58000,2024-03-12,1401636859,usaquen,bogota d.c.
ford edge 2.0 titanium,110000000,https://carro.mercadolibre.com.co/mco-1401597231-ford-edge-titanium-_jm#position=18&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2018,43000,2024-03-12,1401597231,usaquen,bogota d.c.
volkswagen jetta 2.0 trendline,21500000,https://carro.mercadolibre.com.co/mco-1401610723-volkswagen-jetta-_jm#position=19&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2006,227000,2024-03-12,1401610723,suba,bogota d.c.
kia picanto 1.2 zenith,50000000,https://carro.mercadolibre.com.co/mco-2257685958-kia-picanto-zenith-_jm#position=20&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2022,12000,2024-03-12,2257685958,suba,bogota d.c.
honda cr-v 2.0 rvi,27700000,https://carro.mercadolibre.com.co/mco-2257723486-honda-cr-v-_jm#position=21&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,1997,161700,2024-03-12,2257723486,suba,bogota d.c.
toyota corolla cross 1.8 se-g hybrid,169000000,https://carro.mercadolibre.com.co/mco-2257723396-toyota-corolla-cross-se-g-hybrid-_jm#position=22&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2024,9900,2024-03-12,2257723396,usaquen,bogota d.c.
bmw serie 4 2.0 420i f32 coupe sportline,96000000,https://carro.mercadolibre.com.co/mco-2257761372-bmw-420i-coupe-_jm#position=23&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2015,72000,2024-03-12,2257761372,usaquen,bogota d.c.
audi q3 2.0 tfsi quattro ambition,76000000,https://carro.mercadolibre.com.co/mco-2257723080-audi-q3-tfsi-quattro-ambition-20-_jm#position=24&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2014,77400,2024-03-12,2257723080,engativa,bogota d.c.
nissan frontier 2.5 d22/np300 estacas,82000000,https://carro.mercadolibre.com.co/mco-2257748870-nissan-frontier-d22-np300-estacas-_jm#position=25&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2012,88320,2024-03-12,2257748870,suba,bogota d.c.
mazda 2 1.5 grand touring 5 p,62500000,https://carro.mercadolibre.com.co/mco-2257659056-mazda-2-_jm#position=26&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2018,35600,2024-03-12,2257659056,puente aranda,bogota d.c.
toyota rav4 2.5 le hybrid,205000000,https://carro.mercadolibre.com.co/mco-2257735900-toyota-rav4-le-hybrid-tp-25-_jm#position=27&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2022,30000,2024-03-12,2257735900,chapinero,bogota d.c.
mercedes-benz clase a 1.6 a 200,92000000,https://carro.mercadolibre.com.co/mco-2257658858-mercedes-benz-a-200-_jm#position=28&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2018,21000,2024-03-12,2257658858,suba,bogota d.c.
renault koleos 2.5 expression,40000000,https://carro.mercadolibre.com.co/mco-2257671792-renault-koleos-expression-_jm#position=29&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2012,90000,2024-03-12,2257671792,usaquen,bogota d.c.
bmw serie 2 1.5 218i gran tourer,125000000,https://carro.mercadolibre.com.co/mco-2257759896-bmw-218i-active-tourer-tp-15-_jm#position=30&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2020,33996,2024-03-12,2257759896,usaquen,bogota d.c.
toyota rav4 2.0 street,103000000,https://carro.mercadolibre.com.co/mco-2257759796-toyota-rav4-street-20-_jm#position=31&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2017,25577,2024-03-12,2257759796,chapinero,bogota d.c.
volkswagen virtus 1.6 comfortline,59800000,https://carro.mercadolibre.com.co/mco-2257695304-volkswagen-virtus-comfortline-mt-16-_jm#position=32&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2020,28800,2024-03-12,2257695304,usaquen,bogota d.c.
bmw x5 3.0 xdrive45e,289000000,https://carro.mercadolibre.com.co/mco-2257869902-bmw-x5-xdrive45e-tp-30-_jm#position=33&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2020,27500,2024-03-12,2257869902,usaquen,bogota d.c.
ford escape 3.0 xlt,42000000,https://carro.mercadolibre.com.co/mco-2257869386-ford-escape-xlt-at-30-_jm#position=34&search_layout=grid&type=item&tracking_id=18fd9740-87ad-4205-84c1-60e67f336d56,2009,93675,2024-03-12,2257869386,usaquen,bogota d.c.
